label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,skel_total_length_um,skel_branches_count,skel_avg_branch_len_um,skel_endpoints_count,skel_junctions_count,skel_tortuosity_mean,skel_ramification_index,skel_mean_thickness_um,skel_max_thickness_um,skel_mean_intensity,skel_neighborhood_wfa_sum,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um
162,761.8305084745763,174.77118644067798,49.855000000000004,7.967267881951225,3214.0,True,False,-1,1.9500000000000002,1,1.9500000000000002,2,0,1.0000000000000002,1.0,2.7534441853748635,2.906888370749727,49.5,1334.0,PV-/PNN+,0.0,0.0,49.855000000000004,7.967267881951225
163,766.6477987421383,193.47169811320754,67.17750000000001,9.24840794496255,4829.0,True,False,-1,4.55,2,2.275,4,0,0.9999999999999998,2.0,1.6487197367872248,2.6,46.55555555555556,2467.0,PV-/PNN+,0.0,0.0,67.17750000000001,9.24840794496255
164,778.2068965517242,1226.6724137931035,49.010000000000005,7.8994601136704485,4580.0,True,False,-1,17.37314933988261,3,5.791049779960869,3,1,1.2520588629354392,3.0,1.5878258770283413,2.6,61.208333333333336,4972.0,PV-/PNN+,0.0,0.0,49.010000000000005,7.8994601136704485
165,807.1159420289855,589.0048309178744,262.3725,18.277391565839654,46354.0,True,False,-1,95.15803025278551,16,5.947376890799094,8,8,1.0726310501281604,2.0,2.292153748966003,4.110960958218894,64.35658914728683,35968.0,PV-/PNN+,0.0,0.0,262.3725,18.277391565839654
166,797.9029126213592,109.0873786407767,43.517500000000005,7.443668577254932,4248.0,True,False,-1,21.430865786510143,7,3.0615522552157346,5,3,1.1140111596283888,2.3333333333333335,2.252649310661164,3.6769552621700474,52.10344827586207,6597.0,PV-/PNN+,0.0,0.0,43.517500000000005,7.443668577254932
167,811.0592592592593,180.72345679012346,171.1125,14.760325253817937,28244.0,True,False,-1,78.95422433049808,15,5.263614955366538,6,8,1.1561949320388092,1.875,2.3193312780686663,4.110960958218894,56.613861386138616,25337.0,PV-/PNN+,0.0,0.0,171.1125,14.760325253817937
168,812.0439560439561,747.1428571428571,76.89500000000001,9.894733689817546,10715.0,True,False,-1,58.19249275747777,12,4.849374396456481,6,6,1.2003515040102952,2.0,2.785243129436018,5.360037313302959,56.5875,18615.0,PV-/PNN+,0.0,0.0,76.89500000000001,9.894733689817546
169,817.7363636363636,110.44090909090909,92.95,10.878769033449206,25838.0,True,True,271,48.869448019647834,4,12.217362004911958,2,2,1.2176237511349606,2.0,2.456705755201051,3.6769552621700474,62.375,18807.0,PV+/PNN+,92.95,10.878769033449206,140.69250000000002,13.384141909276511
170,812.9204545454545,370.875,37.18000000000001,6.880337656921596,2740.0,True,False,-1,3.519238815542512,1,3.519238815542512,2,0,1.0618146386653506,1.0,2.053720210667467,3.6769552621700474,47.5,1586.0,PV-/PNN+,0.0,0.0,37.18000000000001,6.880337656921596
171,827.8191489361702,17.095744680851062,39.715,7.1110272478142695,7549.0,True,True,283,26.29629867976522,2,13.14814933988261,1,1,1.0706040453940169,2.0,1.676462240664705,2.6,47.0,7086.0,PV+/PNN+,39.715,7.1110272478142695,66.75500000000001,9.219279028687428
172,825.0386178861788,238.85365853658536,207.87000000000003,16.268629449468026,35074.0,True,True,279,94.48889603929564,16,5.9055560024559774,5,9,1.0800350372780325,1.7777777777777777,1.9769085409221125,4.110960958218894,48.77685950413223,26871.0,PV+/PNN+,207.87000000000003,16.268629449468026,220.54500000000002,16.757285442267086
173,831.5661764705883,58.919117647058826,57.46000000000001,8.553382035223404,7955.0,True,True,286,24.300104602052652,2,12.150052301026326,4,0,2.160660171779821,2.0,1.4490983358116225,2.6,48.529411764705884,6943.0,PV+/PNN+,57.46000000000001,8.553382035223404,92.105,10.829207185562208
174,840.7755102040817,542.234693877551,41.405,7.260749503306075,4528.0,True,False,-1,54.51553749530772,13,4.19350288425444,8,6,1.1550589669281057,2.1666666666666665,2.5459045219378744,6.62872536767062,55.285714285714285,16385.0,PV-/PNN+,0.0,0.0,41.405,7.260749503306075
