label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
166,6.203821656050955,258.05732484076435,66.33250000000001,9.190057785517194,2744.0,False,True,1,PV+/PNN-,66.33250000000001,9.190057785517194,0.0,0.0,0.0
167,17.46445497630332,557.0142180094787,89.14750000000001,10.653925206902757,2352.0,False,True,2,PV+/PNN-,89.14750000000001,10.653925206902757,0.0,0.0,0.0
168,27.69934640522876,275.08496732026146,64.64250000000001,9.072231658778492,2363.0,False,True,3,PV+/PNN-,64.64250000000001,9.072231658778492,0.0,0.0,0.0
169,31.744525547445257,836.3941605839416,57.88250000000001,8.584770698634475,1166.0,False,True,4,PV+/PNN-,57.88250000000001,8.584770698634475,0.0,0.0,0.0
170,48.201465201465204,581.5787545787546,115.34250000000002,12.118524340389614,2834.0,False,True,5,PV+/PNN-,115.34250000000002,12.118524340389614,0.0,0.0,0.0
171,49.23489932885906,537.1543624161073,62.95250000000001,8.952854988211321,755.0,False,True,6,PV+/PNN-,62.95250000000001,8.952854988211321,0.0,0.0,0.0
172,51.2991452991453,662.8547008547008,49.432500000000005,7.933436443000028,863.0,False,True,7,PV+/PNN-,49.432500000000005,7.933436443000028,0.0,0.0,0.0
175,65.33658536585367,972.560975609756,86.61250000000001,10.501355153901534,1614.0,False,True,10,PV+/PNN-,86.61250000000001,10.501355153901534,0.0,0.0,0.0
176,69.53181818181818,207.12272727272727,92.95,10.878769033449206,4090.0,False,True,11,PV+/PNN-,92.95,10.878769033449206,0.0,0.0,0.0
177,74.78571428571429,889.0857142857143,88.72500000000001,10.628648954906136,1438.0,False,True,12,PV+/PNN-,88.72500000000001,10.628648954906136,0.0,0.0,0.0
178,99.33333333333333,659.1372549019608,64.64250000000001,9.072231658778492,1424.0,False,True,13,PV+/PNN-,64.64250000000001,9.072231658778492,0.0,0.0,0.0
181,113.42405063291139,986.6455696202531,66.75500000000001,9.219279028687428,1362.0,False,True,16,PV+/PNN-,66.75500000000001,9.219279028687428,0.0,0.0,0.0
182,116.11764705882354,705.1512605042017,50.2775,8.000956268498294,658.0,False,True,17,PV+/PNN-,50.2775,8.000956268498294,0.0,0.0,0.0
183,120.29439252336448,1169.481308411215,90.415,10.72939669493256,1596.0,False,True,18,PV+/PNN-,90.415,10.72939669493256,0.0,0.0,0.0
184,120.82165605095541,463.88535031847135,66.33250000000001,9.190057785517194,751.0,False,True,19,PV+/PNN-,66.33250000000001,9.190057785517194,0.0,0.0,0.0
